Comment,label
কুলদীপ যাদব এর পরিবর্তে রশিদ খান হলে পারফেক্ট হতো..,Notbully
শুভ কামনা রইলো বস,Notbully
শার্ট টা পছন্দ হইছে।,Notbully
"সেই কিন্তু, ভালো না!",Notbully
"অথচ কয়েকদিন আগেও যে মানুষগুলো সাফা কবিরের কমেন্টে গিয়ে, নায়েস আপ্পি, আমি আপনার অনেক বড় একজন ফ্যান,আপনি আমার ক্রাশ, ইত্যাদি ইত্যাদি কমেন্ট করে বেড়াত! আর আজ তারা সে পরকালে বিশ্বাস করল, নাকি করল না সেগুলা নিয়ে মাথাঘামাচ্ছে! আচ্ছা সে পরকাল বিশ্বাস না করার কারণে জাহান্নামে যাবে। আর আপনারা যারা তাকে কমেন্টে, পোস্টে গাইল্লায়া তার পিঠের চামড়া তুলতেছেন তারা মনে হয় জান্নাতে যাবেন!? বেপর্দা কোন মেয়েকে দেখা, গান বাজনা, অভিনয়, ইউটিউব, মোবাইল ফোন, যা ধর্মে নিষেধ অথচ তখন সবাই ধর্মের নিষেধের কথা ভুলে গেছে! আর আজকিনা কমেন্টে গালাগালি করে ইসলামের কি গুরুত্বপূর্ণ দায়িত্বটাই না আপনি পালন করছেন!",Notbully
অপূর্ব সুন্দর,Notbully
এমন এমন টাইমে পিক আপ করে যখন সমগ্র বাঙালী জাতি এক্টিভ থাকে।  সব ধান্দা,Notbully
কমেন্ট্ পড়বার অাইচি,Notbully
পৃথিবী খুব শীঘ্রই আবার আগের মত হয়ে যাবে ইনশাল্লাহ ,Notbully
ভালোবাসি আপনাকে আল্লাহর জন্য ।,Notbully
সাবাশ হিরু আলম,Notbully
"তোমাকে জানাই পবিত্র ঈদুল ফিতরের শুভেচ্ছা ও অভিনন্দন ""ঈদ মোবারক""।",Notbully
সুবাহানাল্লাহ,Notbully
এখানে সব গুলা দেখেছি।,Notbully
সত্যিই আবার ও মায়াই পরে গিলাম ভাইয়া,Notbully
ভাইয়া ফরিদপুর এ আসেন আপনাকে একটু ছুয়ে দেখতে চাই,Notbully
বাঙ্গালী মেয়েকে শাড়ীতেই মানায়।,Notbully
দেশে বিচার নেই,Notbully
আফসোস পোস্টটা সে আল্লাহকে ভয় করে দেয়নি!দিয়েছে নিজের জনপ্রিয়তা ঠিকিয়ে রাখার জন্য! আল্লাহ এদের হেদায়ত দান করুক!আমিন!(2),Notbully
মাশা আল্লাহ,Notbully
এই পোশাকে আপনাকে খুব খুব সুন্দরী লাগছে।ঢাকা স্থান দেখতে সুন্দর হয়।উলংঘ হলে বিশ্রী লাগে,Notbully
খুব সুন্দর দেখাচ্ছে।,Notbully
আগে কালিমা পড়ে মুসলমান হও,Notbully
তাহসানিয়া ....,Notbully
"বাঙ্গালীরা কত নোংরা কত অসভ্য,বর্বর কমেন্ট দেখলে বোঝা যায় ।এ জাতি এ বিজ্ঞানের যুগেও ধর্মান্ধ। আজ আমি সত্যি সাফা কবিরের একজন ‍ভক্ত হয়ে গেলাম।",Notbully
আল্লাহ তাকে ইসলামের জন্য কবুল করুক,Notbully
আচ্ছা সাফা কবির যে না দেখা জিনিস বিশ্বাস করে না।তাইলে উনার বাবা মা কে কিভাবে জানলো।আর বিশ্বাস করলো কেমনে।,Notbully
"মুখ আর ফিখার সুন্দর হলে হয়না, সুন্দর হতে হবে মন, তোর তো মনই সুন্দর নাই তুই বিশ্বাস করবি কেমনে কাচরা মাইয়া.",Notbully
ধন্যবাদ হিরু আলোম,Notbully
আপু অনেক সুন্দর হয়েছে,Notbully
"চাদর টা শরীর থেকে নামিয়ে পেলোন,,তেমন শীত নেই",Notbully
হ্যায় আপু কেমন আছেন।,Notbully
নিঃস্বার্থ ভালোবাসার মুভির শেষ অংশ কাহিনীটা কি সত্য ওনার পেটে ছুরি ঢুকে যে,Notbully
তফুর ধরা খাইছে ....!! !!,Notbully
কুলদিপ আর ওয়াকস কবে এতো ভালো প্লেয়ার হয়ে গেলো!!!,Notbully
"অপেক্ষায় থাকলাম! তবে, অনুরোধ রইলো, বিতর্কিত কিছু বলবেন না!",Notbully
তওবা তওবা,Notbully
অনি কোন জায়গাথেকে আসছে জানতে পারি,Notbully
ডি এন এ টেস্ট করে যখন ডাক্তারের কথা বিশ্বাস করতে পারবে তাহলে সরবো কালের সেরা মানব রাসুল সাঃ এর কথা কেন বিশ্বাস করতে পারবে না?,Notbully
দারুন,Notbully
আমিতো কিছুই পেলামনা,Notbully
বাড়ি হন্ডে?,Notbully
তাহলোতুমি৷ ওলোগো থাকো,Notbully
ভালোবাসি জিয়া পরিবার৷৷,Notbully
কমেন্ট করতে এসে কেউ ঝটলা বাধাবেন না সবাই সামাজিক দুরত্ব বজায় রাখুন ,Notbully
এই অবস্থা কেন আফা,Notbully
রবি দাদু সামনে থেকে মজা নিচ্ছে,Notbully
খাওয়া-দাওয়ার গল্প এমনিতেই ভাল্লাগে।তার উপর যদি নাটক নির্মিত হয় তাহলে তো কথাই নেই।,Notbully
জাজাকাল্লাহ,Notbully
তাঁর নাম জাহির খান আমি আজকেই জানলাম।,Notbully
হিরো আলম ভাই আপনি এগুলো ছেড়ে ইসলামের পথে আসুন। একবার ভেবে দেখুন মৃত্যুর পরে কি হবে।,Notbully
"আইচ্ছা মরার পর টের পাইবা পরকাল কি,, তখন চুখের  পানি আর নাকের হিংগেস তখন এক হইব???",Notbully
করোনাভাইরাস বা কোভিড -19 এর লক্ষণগুলি কী?https://koushik1998.blogspot.com/2020/03/best-7ways-to-prevent-coronavirus.html,Notbully
"আন্নের বিয়া হইছেনি, এখনো শুনিনি",Notbully
সাথে চুড়ি কই? শাড়ীর সাথে চুড়ি না পরলে পরিপূর্ণ মনে হয় না,Notbully
অনেক ভালো,Notbully
হুজুর দোয়া করবেন আমাদের জন্য ❤☺,Notbully
ভালোলাগার ও ভালোবাসার আপু ,Notbully
আমি এখন ত্রাণ পাইনি। আপনি পেয়েছেন ত?,Notbully
আমিন।আল্লাহ তোমার দোয়া কবুল করুক।মনে রেখো এমন কোন কথা বলা ঠিক না যেটা তোমাকে ইসলামের শএু বলবে।,Notbully
"ভাইয়া কথাগুলো খুবি সুন্দর করে উপস্থিাপন করেছেন,, ধন্যবাদ আপনাকে",Notbully
"সময়ের শ্রেষ্ঠ উদ্যোগ,আন্তরিক ধন্যবাদ ও অভিনন্দন।",Notbully
"সুন্দর মন আর পরিচ্ছন্ন জিবন,টাকে উজার করে দিয়ে মানুষের পাশে থেকে কাজ করে যাচ্ছেন, এ ধরনের মানুষকে আল্লাহ পছন্দ করেন, স্যার আপনার জন্য দোয়া রইল",Notbully
"আমি খেতে চাই বর্ষা আপুর রান্না, খাওয়াবেন কি ?",Notbully
এটা নাটক না ❌ এতো সুন্দর পরামর্শ দিয়ে লাভ নেই,Notbully
শুভকামনা প্রিয় ম্যাশ ভাই ভালো থাকো ভালো রাখো।।।।।,Notbully
পোশাক টা আরেকটু মার্জিত হওয়া উচিত ছিল।।।।।,Notbully
ভালো লেগেছে।,Notbully
"আজকে এক ভাব, কালকে আরেক ভাব",Notbully
আপনার শিশুকে মসজিদে নিয়ে যান,Notbully
হা হা দিয়েন না আর পাপ হবে পাপ,Notbully
জাহেদ খান তো একটা হিজরা নায়ক সালর পোলা মানুষকে মানুষ মনে করে না বলেই তার এই অবস্থা ধন্যবাদ হিরো আলম ❤❤,Notbully
"তুমার অভিনয় ভালো, কিন্তু বেশি দেখা যায় না কেন?",Notbully
ঈদ মোবারক ❤❤,Notbully
ঈদের শুভেচ্ছা ও ঈদ মোবারক ,Notbully
চুলগুলো ঝুটি করে বাধলে দারুণ লাগতো।সুন্দর চিনলানা বেইব,Notbully
লাভ ইউ প্রিয়,Notbully
আপু আপনার জন্য দোয়া রইলো,Notbully
"কে এই জায়েদ খান তাকে তো চিনলাম না,,সে আবার হিরো আলম কে নিয়ে এইরকম কথা বলে ধন্যবাদ হিরো আলম ভাই উচিত কথায় জবাব দেওয়ার জন্য লাস্ট কথাটা সুন্দর ছিলো তাদের জন্য আজ বাংলা সিনেমায় এই অবস্থা লোভ হিংসা অহংকার থাকার কারণে আজ বাংলা সিনেমা বিলুপ্তি হলো",Notbully
"নারি জত সুন্দর হুক না কেনে, ২ দিন গোসল না করিলে বুজা জায়।",Notbully
খুবি সুন্দর,Notbully
ভাই❤,Notbully
বস বলে কথা,Notbully
লোকটা মোটামুটি ভালই আছেন।ধন্যবাদ আপনাকে। ভালোবাসা অবিরাম। ,Notbully
হিরো আলম ভাই আপনার সাথে অভিনয় করার ইচ্ছে ছিল,Notbully
জনবিচ্ছিন্ন দুজন যুবক ঢাকার দুটি সিটি কর্পোরেশনের মেয়র প্রার্থী দুটি দায়িত্বশীল চেয়ারে উঠতি যুবকদের প্রার্থী করাটাই রাজধানীবাসীর প্রতি বিএনপির তামাসা এই তামাসার  জবাব ঢাকাবাসী দিবেন আগামীকাল ব্যালটে__,Notbully
আল্লাহ আমাদের হেদায়েত দান করুন আর সয়তানের কু প্রলচনা থেকে হেফাজত করুন Amin,Notbully
এ সব জরিপ তো আপনার নিজের তৈরি,Notbully
লাভ ইউ ব্রো♥,Notbully
সবাইকে মহান বিজয় দিবসের শুভেচ্ছা...,Notbully
তুমি যে কথা বলছ সুদু বলব আল্লাহ্ তোমাকে হেদায়েত দান করেন তুমি যে কাজ কর না কেন যে পেশায় থাকইসলাম ধর্ম কে আরো ভালো করে যেনে নাও আগে ভালো করে যান তার পর পালন কর  ধম শিক্ষা সবচেয়ে বড় শিক্ষা,Notbully
ইমোশনাল ব্ল্যাকমেইল বাঙালি এখন আর সুদেনা.কথায় আছেনা তেলাপোকা উলটে গেলে অসহায়।তোমার অবস্থাও এখন সেরকম।যাই হোক আল্লাহ তোমারে হেদায়েত দান করুক,Notbully
মিথ্যাবাদী আজি দেশে এশে এসব কাশীপুরের সাখ্যী কথা বলেন,Notbully
ইউকের সভাপতি আপনার মত মানুষ এত সুনধর মিথ্যা বললে দেশের মানুস যানে আজি সাব দেশে এদেশে আইসা ভুয়া  রাজনিতি করেন,Notbully
ভাই Noble Man সেরা জুটি,Notbully
ছাত্রলীগকে অসংখ্য ধন্যবাদ ।,Notbully
অসারদ,Notbully
জয় বাংলাদেশ।,Notbully
ভালো ,Notbully
নাইছ টুমাছ তুমি কেমন আছো,Notbully
"তোমার শুভেচ্ছার হোগা মারি,,পাব্লিকের হোগা মারা খাও এখন",Notbully
তাও আবার পুরা ৪৫ মিনিটের নাটক,Notbully
তোমার রিমঝিম বৃষ্টিতে ভিজে আমার জ্বর হয়েছে তোমার মতো একজন বন্ধুর জন্য এতটুকু রিস্ক নিতেই পারি দারুন মন যানে না মনের ঠিকানা ফাস্ট এপ্রিল তোমার সিনেমা দেখে এপ্রিল ফুল করলাম,Notbully
কমেন্ট পড়তে আসছি।,Notbully
আল্লাহ আপনাকে হেদায়েত দিন। ইসলাম বুঝার তাওফিক দিন। আমীন,Notbully
এরকম পোস্টে সাধারণত কমেন্ট করিনা।করতেভাল লাগে না।কমেন্ট করলে ছেলেরা খুঁজে খুঁজে ফ্রেন্ডরিকুয়েস্ট দিয়ে ভাব জমানোর চেস্টা করে,Notbully
এরকম পোস্টে সাধারণত কমেন্ট করিনা।করতেভাল লাগে না।কমেন্ট করলে মেয়েরা খুঁজে খুঁজে ফ্রেন্ডরিকুয়েস্ট দিয়ে ভাব জমানোর চেস্টা করে,Notbully
আচ্ছা এ জাহিদ খান টা কে? ছিনতে পারলানা।,Notbully
"বাংলাদেশের জান বাংলাদেশের প্রান,সাকিব আল হাসান",Notbully
দেখা শেষ,Notbully
করোনা ভাইরাস তো চোখে দেখা যায় না তাহলে তিনি বিশ্বাস করবে কি করে?,Notbully
কাদের ভাই কেমন আছেন?,Notbully
"ভাই তুমি কঠিন জবাব দিয়েছ,, ধন্যবাদ তোমাকে",Notbully
বিনম্র শ্রদ্বা,Notbully
সহমত পৌষন করছি ভাই,Notbully
অদ্ভুত সুন্দর!,Notbully
"লাল সবুজ শুধু একটি রং নয়,একটি সাফল্যের ইতিহাস।#সবাইকে মহান বিজয় দিবসের শুভেচ্ছা।             _____জয় বাংলা_____",Notbully
মা মুক্তি চাই,Notbully
আল্লাহ হেদায়েত নছিব করুক।,Notbully
"তাকে ওনেক ভালো মোনে করটাম এই কথাটা ঠিক বলে নি,,",Notbully
আপনাকে ভাল লাগছে,Notbully
আমার কমেন্ট টা সাফা কবিরকে পড়ার অনুরোধ করছি।আল্লাহ আপনাকে হেদায়াত দান করুক।আমিন,Notbully
যখনি শুনেছি তোমাকে বয়কট করেছি তুমি মোন থেকে উঠে গেছোআল্লাহ তুমি হেদায়েত করো।,Notbully
"অনেক সুন্দর লাগছে আপু,,",Notbully
"কোন মানুষকেই খাটো করে দেখা ঠিক না, হিরো আলম শুধুমাত্র একজন অভিনেতা না, তিনি একজন মহৎ মানুষ, যার ভিতরে কোন হিংসা নিন্দা অহংকার নাই তিনিই হিরো আলম,ইতিমধ্যেই উনার অনেক গুণ ফুটে উঠছে,বর্তমানকালে করোনা মহামারীন কালীন সময়ে উনি অনেক গরীব অসহায় মানুষের পাশে দাঁড়িয়েছেন, যাহা মানুষকে গভীরভাবে ভাবিয়ে তুলেছে,শ্রদ্ধেয় নিসাসদাগর ভাই এবং জাহিদ খান ভাই, আপনারা হয়তো অহংকারের চাদরে ঢাকা পড়ে আছেন, তাই হিরো আলম কে চিনেন না,তবে আমরা দেখেছি হিরো আলম কে এবং তার মানসিকতা কে ,অসহায় মানুষের পাশে যে ধারায় সেইতো মহান তাহার সমতুল্য কে বা হতে পারে?আমরা আছি আপনার সাথে হিরো আলম ভাই আল্লাহর নামে চালিয়ে যান ,ধন্যবাদ আপনাকে,,,",Notbully
আল্লাহ্ সবাইকে সঠিক ইসলাম বুঝার তৌফিক দান করুক,Notbully
বাংলার নারী শাড়িতেই মানায় ভাড়ী।,Notbully
বাংলার নারী শাড়িতেই মানায় ভাড়ী,Notbully
"আপনি তো অনেক সুন্দর কিন্তু প্রোফাইল পিক টা এতো নোংরা না দিলেও পারতেন,, সিনামা জগতের সবথেকে সুন্দরী আপনি,, আপনার পিকগুলো সবাই সুন্দর আশা করে,,,",Notbully
সাফা কাফির,Notbully
হুজুরের আলোচনা খুব সুন্দর হইছে,Notbully
মুক্তি মুক্তি চাই দেশমমাতার মুক্তি চাই,Notbully
দেশমাতার মুক্তি চাই।দিতে হবে,Notbully
অসাধারণ হয়েছে ভাইয়া ❤,Notbully
"প্রিয় তিশা মেম, শুভেচ্ছা যানবেন।আপনি আমার খুব পছন্দের সেরা নাইকা আপনি ও আপনার অভিনয়ের খুব ভক্ত আমি।শুভ কামনায় সোয়েল ফারুকী কিশোরগঞ্জ সদর।",Notbully
"আপনি বাংলাতে অনার্স করেছেন,??? পপুলার হওয়ার জন্য আপনি তো আল্লাহ সৃষ্টিকে অস্বীকার করেছেন,আল্লাহ আপনাকে হেদায়েত দান করুন, আমিন।",Notbully
অসাধারণ একটা নাটক দেখে ভালো লাগলো,Notbully
ঠিক। হিরো আলম প্রতিবাধি এক মানব।,Notbully
এত কষ্টের কি আছে...?? কম কম করলেই হয়...,Notbully
লকডাউন বাংলাদেশ সেনাবাহিনী মোতায়েন আগামীকাল থেকে।,Notbully
"নিরাপদে হোম কোয়ারেন্টিনে - অর্থ নিজের বাড়িতে অবস্থান করেন! আসুন সবাই, আমি আপনি এবং সবাই নিজের বাড়িতে অবস্থান করি, এবং মেনে চলি, তবে আমরা সফল অর্জন করতে পারবে - ইনশাআল্লাহ, ""করোনা ভাইরাস"" হাত থেকে মুক্তি উপায়। হে আল্লাহ্ তুমি সবাইকে ""করোনা ভাইরাস"" হাত থেকে মুক্তি করেন, আমিন।",Notbully
ভালোবাসা অবিরাম ভাইজান,Notbully
"তোদের মন যে এতো কালো আজকের এই ভিডিও না দেখলে বুঝতাম না,আসল হিরো তো আমাদের বগুড়ার হিরো আলম ভাই",Notbully
"খুবই ভালো একটা উদ্যোগ, দেশের এই সংকটময় অবস্থায় আমাদের সকলের উচিত যার যা আছে তা নিয়েই সাহায্যের হাতটা বাড়িয়ে দেয়া",Notbully
শুভ নববর্ষ,Notbully
"সমোলচনা করো,কিন্তু গঠন মুলক সমোলচনা করতে হবে। আরেক জন কে গালি দেওয়া প্রতিবাদ নয়।",Notbully
বিএনপির এই অবস্থা মুল কারন হচ্ছে গঠন মুলক সমোলচনা করতে পারো না। যা বলে সব মিথ্যা কথা,Notbully
বিএনপি আর আসার দরকার নাই। কারণ সব গুলো দেশের বাহিরে বাল পালাইবেন,Notbully
দেশের বাহিরে শক্তি শালি হয়ে বাল পালাইবেন,Notbully
দেশের বাহিরে তুমি বাল পালাইবেন,Notbully
তারেক জিয়ার ফাঁসি দেওয়ার পর শেখ হাসিনা শান্ত হবে।,Notbully
আজ সব কিছু উল্টোইয়া পালাইবে ,Notbully
কি সুন্দর নিলর্জ্জ বেহায়া তুমি,Notbully
যত সব ফালতু পদক্ষেপ। এ গুলাতো কোভিট-19 আসার আগের প্রাথমিক প্রস্তুতির কেটাগরিতে পরে এখন তো অলরেডি আমরা সংক্রমিত হয়ে গেছি।তাই এখন কী করা উচিত সেটা ভাবুন । কীভাবে চিকিত্সা সরঞ্জাম ও মেডিসিন অতি দূরত্ব চিকিত্সকের হাতে পৌছানো যায় সেদিকে লক্ষ রাখুন । আসছে এখানে এডভাইস দিতে করোনা প্রতিরোধে সরকারের পদক্ষেপ মাঠ পর্যায়ে কাজের কোন খবর নেই।এই সব বন্ধ করে কথায় নয় কাজে পরিচয় দিন।,Notbully
আল্লাহ তোমাদের হেদায়েত করুক ।এত বছর কোথায় ছিল এই অডিও ।আহ হা আফসোস আজ এগুলো বের করার বাকি ছিল,Notbully
নোয়াখালি থেকে শুনছি,Notbully
তার আসল রুপ প্রকাশ পেলো,Notbully
মাশাআল্লাহ,Notbully
মাশাআল্লাহ আলহামদুলিল্লাহ,Notbully
"আপু যে যাই বলুক, তোমাদের খুব সুন্দর লাগতেছে, এরকম জুটি তোমার কাছ থেকে আরো দেখতে চাই,লাবুউ আপু,",Notbully
ভালোবাসা আর অনেক সম্মান রইলো ভাই ❤,Notbully
ভাই উক্তি টা ওয়াও হয়েছে ❤,Notbully
বেস্ট ক্যাপশন ইভার ভাই ,Notbully
"হিরো আলম,,, আসলেই হিরো,,,, ধন্যবাদ তোমাকে,, এগিয়ে যাও।।।",Notbully
সারা বাংলাদেশ লক ডাউন করলে হয়তো ভালো হবে ৷ নতুবা কিছু হলে সারা জীবন দোষারফ করবে জনগন,Notbully
ও,Notbully
মহান আল্লাহ্ সবাইকে হেফাজত করুন,Notbully
যদি হিরো আলম জাহেদ খানকে চিনেন। কিন্তুু জাহেদ খান হিরো আলমকে চিনেন না।তার মানে জাহেদ খান অহংকারী লোক।ধন্যবাদ হিরো আলম ভাই কে।,Notbully
তুমি কয়েকটি নাটক করে জনপ্রিয় হয়ে গেছ ভাবছ অনেক বড় হয়ে গেছ।চোখে আর কিছু দেখছনা।রঙ্গিন চশমা পরে আছতো তাই। একদিন ঠিকই বুঝবে যখন সব শেষ হয়ে যাবে। সকলকে বোঝার তৌফিক দিক আমিন।,Notbully
সালাম নেতা আপনাকে,Notbully
"এসেছিলাম সভ্য সমাজের মন্তব্য দেখতে ও পড়তে। কিন্তু যা দেখলাম আর পড়লাম, তাতে মেয়েটার সাথে কারো তেমন তফাৎ তো আমি দেখছিনা! স্রষ্টাকে দেখা যায়না, এটাকে অবিশ্বাস করলে যেমন মুসলমান হয়না তেমনি গালাগালি করে মুসলমান হওয়া যায় এটাও কোথাও আছে বলে জানা নেই। এসব মেয়েদের সেলেব্রিটি করে কে পাব্লিক, সুতরাং তাকে সেলেব্রিটি থেকে নামতে তো আর রসি লাগাতে হবেনা। আর একবার পঁচে গেলে সে তো বস্তাপচাই হয় । নিজেকে অতি মুসলমান বানাতে গিয়ে খারিজী মুসলমান হয়ে গেলে লাভ তো তারই হলো।",Notbully
আল্লাহ আপনাকে নেক হায়াৎ দেন করুক ,Notbully
সেরা কাঁপল,Notbully
মূর্তি,Notbully
মাশা-আল্লাহ আলহামদুলিল্লাহ,Notbully
ধান শীষ ভোট দিন,Notbully
আই মিস ইউ শাকিব আল হাসান,Notbully
আপার আইডি হ্যাক হয়ছে মনে হয়,Notbully
আলহামদুলিল্লাহ্‌  প্রিয় ভাই,Notbully
ছুবেচ্ছা ও অভিনন্দোন এবং ফাতেমাকে জানাই ধন্যবাদ।,Notbully
আলহামদুলিল্লাহ মার সুস্হতা এবং দীঘা্য়ু কামনা করি. ।,Notbully
"ব্রেসলেট টি কেনার সামর্থ্য যদি থাকতো,সেটা কিনে আবার তোমাকেই উপহার দিতাম ",Notbully
কমেন্টগুলা ট্যাশ ক্যান? . :D :D,Notbully
জয় বাংলা...,Notbully
সাবাস ভাই আমরা আছি থাকবো,Notbully
ফেনী জেলা যুবদল,Notbully
আন্দোলন চাই,Notbully
শুকরিয়া ,Notbully
"তার প্রতি রাষ্ট্র যে অন্যায় করেছে তার কোন প্রতিবাদ করেননি।আমি ভাবতাম আপনি আলাদা।কিন্তু না,আপনিও অন্য দশজনের মতো।",Notbully
"বাড়ি চলে আইসো তারাতা‌ড়ি,, আম্মা একা ঘরে",Notbully
আফসোস পোস্টাটা সে আল্লাহকে ভয় করে দেয়নি!দিয়েছে নিজের জনপ্রিয়তা টিকিয়ে রাখার জন্য!আল্লাহ এদের হেদায়েত দান করুন।।,Notbully
আমি কিন্ত দেখছি,Notbully
মাশাআল্লাহ!,Notbully
ভালোবাসার রইল সব সময় ❤,Notbully
ভাইরে ভাই এইটা মিউজিক ভিডিও না এইটা একজন মানুষের দৈনন্দিন কাজের টিউটোরিয়াল ভিডিও।,Notbully
বিজয়ী শুভেচ্ছা,Notbully
খারাপ মন্তব্য করার কি আছে?মানবতা তো আর পুরো টুকু দেখা যাচ্ছে না,Notbully
কারেট শুভ কামনা বাংলাদেশ আওয়ামী লীগ।,Notbully
ধন্যবাদ ভাইয়া আমাদেরকে সতর্ক করার জন্য ,Notbully
তামিমের পথ অনুসরণ,Notbully
এগিয়ে জাও হিরো আলম  ভাই,Notbully
ভাল কাজ আলহামদুলিল্লাহ ,Notbully
জাযাকাল্লাহ খায়ের,Notbully
কথা কারেট,Notbully
এই আপুকে বকাবকি করে মুসলমানেরা তাদের সাচ্চা ঈমানের পরিচয় দিচ্ছে। বাহ্! তালিয়া।৷ আল্লাহআমাদের সবাইকে হিদায়াত দান করুন।  সাফা আপুকেও ঠিক ভুলের পথ দেখান। আমিন।,Notbully
ইনশায়াল্লাহ,Notbully
নাইছ,Notbully
ধন্যবাদ।,Notbully
"খাওয়ার টাইম নাই,,,,,,",Notbully
সারা বিশ্বের মানুষ তাকে চিনে?,Notbully
ইনশাআল্লাহ অপেক্ষা রইলাম  পিয় ভাই,Notbully
দোয়া রইলো ইনশাআল্লাহ,Notbully
স্যালুট জানাই মাশরাফি বিন মর্তুজা ভাই আপনাকে,Notbully
ঈদ মুবারক।,Notbully
"আসসালামু আলাইকুম, কেমন আছেন হুজুর,, হুজুর আপনার মুখ থেকে গাজওয়াতুল হিন্দ সম্পর্কে কথা শুনতে চাই, আপনার তাড়াতাড়ি লাইভে আসার জন্য অনুরোধ জানাচ্ছি হুজুর,,,",Notbully
বিউটিফুল।,Notbully
এত সুন্দর ভাষায় গালি দেওয়া কুতাই থেকে শিকলেন।,Notbully
অনন্ত স্যার আমি আপনার প্রথম মুভি মুক্তি পাওয়ার পর থেকে আপনার একজন ফ্যান।আপনার নতুন সব মুভির অপেক্ষায় থাকি।স্যার শুধু মাত্র হিরো অনন্ত নয় আপনার  সমস্ত কাজ দেখেই আমি আপনার ফ্যান।আপনাকে আল্লাহ তায়লা দীর্ঘ হায়াত দান করুক। এবং আপনাকে জনসেবায় আজীবন নিয়জিত থাকার তৌফিক দান করুক। ,Notbully
হিরো ভাইয়া এগিয়ে চল,Notbully
অতঃপর কেও যদি তার অভিনয় দেখে না থাকেন,Notbully
ধন্যবাদ ,Notbully
ভেরি নাইস আপু,Notbully
বাংলাদেশের গর্ব ,Notbully
"সকলকে জানাই, বিজয় দিবসের শুভেচ্ছা ও  সাধর সম্ভাষণ!! সকল শহীদের প্রতি জানাই বিনম্র শ্রদ্ধা!! তারই সাথে তাদের আত্মার মাগফেরাত কামনা করছি!!",Notbully
আল্লাহ্‌  তোমাকে হেদায়েত দান করুক এবং ক্ষমা করে দেন। আর কোনদিন এসব বাজে মন্তব্য করবেন না আশা করি। যদি মরার ভয় থাকে তোমার মনে।  আল্লাহ্‌র কাছে  ক্ষমা চান নেক ভাবে মনথেকে।,Notbully
আল্লাহ সাফা কে বুঝার তৌফিক দান করুন।,Notbully
কথা বলছে জে পোস্ট করছে তার মার সাথে,Notbully
মাশ আল্লাহ,Notbully
অবশ্য সেই ম্যাচ দেখার সৌভাগ্য আমার হয়নি ছোট ছিলাম বলে  কিন্তু যখন শুনি ২০০৭ এ বাংলাদেশ ভারতকে হারিয়েছে ঠিক তখনি আমি সেই ম্যাচের হাইলাইট ইউটিউবে দেখি এছাড়া সাউথ আফ্রিকার সাথে জয়ের টাও দেখেছিলাম সত্যি দুটো ম্যাচই কখনো আমি ভুলতে পারব না,Notbully
সঠিক পদক্ষেপ৷,Notbully
ওই পদ্ম বক্রতলে আমার ছোয়ায় রাঙিয়ে নাও,Notbully
ওরা দুজন ঠিক বলেছেন,Notbully
ওরা না চিনলে কি হইছে! ১৮ কোটি মানুষ তো তোমাকে চেনে। এটাই তোমার বড় অর্জন। .... তুমি আবার এইটা বইলো না যে সাদাত খান কে?  প্যারেন্টস্ পার্টি একটা দল হইলো?,Notbully
আল্লাহ হেদায়েত দিন,Notbully
এটা সাইদি সাহেবের বয়েজ না ১০০% গেরান্টি যারাই করছে এটা আল্লাহ তাদেরকে হেদায়েত দান করুক ( আবার বলতেছি এটা সাইদি সাহেবের বয়েজ না কেউ গুজবে কান দিবেন না),Notbully
অপেক্ষায় রইলাম হুজুর।,Notbully
আপু একদিন লাইভে আসেন।,Notbully
আপু খুব সুন্দর এত সুন্দর হয়েছে ছবিটা যেমন আপনি অনেক  সুন্দর,Notbully
আপু আপনার একটা জিনিস অনেক অনেক সুন্দর,Notbully
আল্লাহ আপনার মঙ্গল করুন।,Notbully
মাশাআল্লাহ্,Notbully
ভাই খামারির লোকদের বেতন দেননা কেন। নাকি এটাও গুজব।,Notbully
আলহামদুলিল্লাহ্‌ স্যালুট আপনাকে মহৎ উদ্যগ নেওয়ার জন্য♥,Notbully
ন্যাংটি পরী।নাইস।,Notbully
ইনশাআল্লাহ আপনার লাইভে অবশ্যই অংশগ্রহণ করব,Notbully
আজ থেকে ওর নাটক অভিনয় বজ্নকরি চিএ পরিচালক  জাতে ওনাকে অভিনয়ে সুযোগ  না দেই,Notbully
আল্লাহ্‌ তুমি হেদায়েত দান কর।,Notbully
নতুন বছরের পথ চলা হোক ঘরে থেকে!  শুভো নববর্ষ! #ঘরে_থাকুন #নিরাপদ_থাকুন,Notbully
"ফিটনেস ঠিক করুন,ভালো গল্পের সিনেমা করুন",Notbully
"নিশ্চয়ই আল্লাহ সব কিছু জানেন এবং দেখেন।,আল্লাহ পরম দয়ালু ও হ্মমাশীল।আল্লাহ আপনাকে হেদায়েত দান করুক। আমিন",Notbully
দোয়া ও শুভকামনা রইল,Notbully
"অনেকেই সাইদির কন্ঠ নকল করতে পারে, সুতরাং এগুলো সব সাজানো নাটক",Notbully
রমজানের আগেই আল্লাহ আমাদের করোনা মুক্ত করে দিবেন ইনশাআল্লাহ ,Notbully
"পারলে এই দুঃসময়ে গরিবের জন্য কিছু করো,",Notbully
এখন কত সুন্দর লাগছে।সবসময় এমন তাকলে কতইনা ভাললাগত।,Notbully
