Comment,label
নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক নাস্তিক  নাস্তিক নাস্তিক নাস্তিক,Bully
"মিস সাফা কাবির হাসালেন,,,ঐ দিন যার দেওয়া কথা অ শিকার করলেন আজ তার কাছে মাপ ও বিচার চাইলেন ভালো লাগলো।।দেখেন আপনি একজন মুসলিম পরিবারের মেয়ে  হয়ে ঐ কথা আপনার মুখে শুবা পাইনি।।।।আপনি মুসলিম ও ফেমাস হাওয়ার পর যদি এমন কথা বলেন তাহলে নাস্তিক রা সুযোগ পাই।।আপনি যে আল্লাহ কাছে ক্ষমা চাইলেন এবং বিচার দিলেন ঐ আল্লাহ পরকালের সংবাদ দিয়েছে আখিরাত আপনি যদি তার কথা অবিশ্বাস করেন তাহলে তাকে অবিশ্বাস করলেন এবং আমাদের প্রিয় নবী কে।।যাই হোক ভালো মত তুবা  করে নিয়েন আল্লাহর কাছে,,,আমি দোয়া করি আল্লাহ যাতে মাপ করে।।করতেছেন চুরি তার মধ্যে সীমা চুরি মানায় না।।।।।।",Bully
"তোমার মত আবাল এর পেজে লাইক করি নাই কখনো,,এখন তো আরো  Anger বাড়ছে।।।।হিন্দু ধর্মে যুগ দেন,তারপর এই কথা টা মানাবে।।। মুসলিম নামের কলংক।।।কি অদ্ভুত মসলিম",Bully
নাস্তিকের মুখে এসব মানায় না,Bully
"তোরে কাছে পেলে জুতার মালা গলায় দিয়ে তিন রাস্তার মোড়ে দাড়করায় রাখতাম,,,,নাস্তিক কোথা কার।",Bully
"আবাল ও তাহলে বলে দিক আমি মুসলিম না, আমি অমুসলিম তাহলে আমরা আর গালাগালি করব না কিন্তু ইসলাম ধর্মে থেকে ইসলাম ধর্মের অপব্যাখ্যা দেবে আর আমরা বসে বসে দেখব আসছে বুদ্ধিজীবী...",Bully
বেয়াদবটা পরকালেই বিশ্বাস করেনা আবার আল্লাহর কাছে বিচার চায়।,Bully
বাবা এক নাস্তিক। মেয়ে কি হবে ভেবে দেখুন,Bully
"আমি একজন আপনার পাগলা পেন চিলাম এমন কি আপনার নাটক তেকে ধরে আপনার প্রত্রেকটি গান ও দেখেছি আপনার কাছে এইসব কথা মানায় না sorry,,,,,আজ তেকে আপনাকে জানাই গোড বাই,,,",Bully
মানুুুুষ এতো বুকা না কার কথা কার সাথে লাগাও মানুুুুষ বুজে,Bully
ওনি কি ওয়াজের মাঠে বসে বলিছে .সব পাগল,Bully
তোমাকে এই প্রথম মানুষ মনে হলো।এর আগে মানুষ মনে হয় নাই মনে হইছে শয়তান।,Bully
ফটোগ্রাফার কোন ব্রান্ডের জাঙ্গিয়া পরে রে....???,Bully
"কি আজব জামানা রে বাবা, হিরো আলমের মতো উদ্ভট পাগলকে নিয়েও পাগল হয় কিছু ছাগল।",Bully
ওকে গুলি করে মারা উচিত,Bully
তোরে গালি দিয়া মুখ নষ্ট করতে চাই না।,Bully
"একদম ঠিক কাজটা করেছে, কিছু মুসলমান নামধারী কুলাঙ্গার আছে হিন্দু সম্প্রদায়ের লোকেদের দেখলে, দুলাভাই বলে ডাকে আর হুজুর দেখলে শরীর চুলকায়,ওইসব বাইনচোদ মার্কা লোকদের‌ও বিচার করা উচিৎ। শুয়োরের বাচ্চারা যেই পাতে খায় সেটাই ফুটো করে।",Bully
শয়তানের নাতনী..... কোন পরসনো????,Bully
"কতো রং দেখাইলিরে পাগলী,,,,,,,,ছেড়া কাথায় মকমলের তালি,,,,,,,",Bully
‌দুষ্ট মে‌য়ে‌দের ক্রাশ!!,Bully
আপনার এই রাস্তাটি জাহান্নামে যাবার রাস্তা ,Bully
"ওরে জিগান,যারে ওই বাপ বইলা জানে সে যে তার আসল বাপ তার প্রমান কি?সে কি দেখছে ওইটাই তার আসল বাপ??শালী কয় যা দেখে না তা নাকি বিশ্বাস করে না....জারজ আর নাস্তিকের বাচ্চা নাস্তিক আর বেশ্যাই হবে,,,এইটাই সাভাবিক",Bully
ভাই সে আমার মনে হয় তার মা ওবাবাকে বিশ্বাস করেনা এটা দিবালকের  মতই সত্য কারন সেতো দেখেনাই,Bully
অশ্লীলতা -Inside...,Bully
সোনা ফুলিয়ে দেখ,Bully
আপু এখানে বুকে জড়িয়ে শান্তনা দেওয়া হয়,Bully
K Sumit শুধু দেশে আসতে বল তার পর দেখা যাবে।,Bully
ভুতের মুখে রাম রাম....ছাগল কোথাকার।,Bully
"নাস্তিকদের ইসলামিক দেশে থেকে বের করে দিতে হবে,,,,,",Bully
এর গলায় জুতার মালা পড়ানো হুক,Bully
শালার পো নাছ তিকের বাচছা নাচছতিক,Bully
এইটাও কি নাটক নাকি?বয়ফ্রেন্ডের কাছে হ্মমা চাচ্ছেন?আমি যদি ভুল করে থাকিযদি আবার কি?ভুল হইছে সেটা এখনো সিওর নাহ?রিয়েল লাইফ কি ডিরেক্টরের কথায় চলে খালাম্মা?এরা নাটক করতে করতে সব কিছু নিয়েই নাটক বানায়...ছাগল কোথাকার,Bully
তুই তো নাস্তিক মাগি,Bully
"তোর বাপ কয়টা জানস,????জানস না...?তাইলে শুন তর মা একদিন মেলায় গেসিল ওইখানের পাবলিকের চুদা খাইয়া তর মত জারজ মাইয়া জন্ম দিসে",Bully
"তোর বাপ কয়টা জানস,????জানস না...তাইলে শুন তর মা একদিন মেলায় গেসিল ওইখানের পাবলিকের চুদা খাইয়া তর মত জারজ মাইয়া জন্ম দিসে",Bully
"ভাব এমন,,, ,যেনো সে শাহরুখন হয়ে গেছে,,, আবাল ভাদাইম্মা",Bully
লটির বেটি নাস্তিক ব্যাশা মাগি কি বলে জন্মেন ঠিক নাই তোর বাবা মার ও ঠিক নাই তুই চারোজ সন্তান,Bully
নাস্তিক একে তসলিমা নাসরিন পতিতার মত দেশ থেকে জুতা মেরে বের করে দেওয়া দরকার,Bully
"কমেন্ট পড়তে আসছি।এই বেয়াদব মেয়ে এই কথা আবার কিভাবে বলে যে ""আমি যদি কোন ভুল করে থাকি!"" আপনি ভুলের ব্যাপারে এখনও সন্দিহান।!!!  তুমি শেষ জানু!!! হ্যাকার ভাই এই মেয়ের সব কিছু লক করে দিন যেন আর খারাপ কাজ না করতে পারে।",Bully
জাহিদ খান কে জুতার মালা পরিয়ে ঘুরাতে হবে তাইলে হয়তো চিনতে পারে মানুষ,Bully
রায়হান শেখ কোন পতিলয়ে কন্ডম দূর্ঘটনায় এটার জন্ম হইচে।।।,Bully
"ওনারা মানুষের টাকা মেরে অন্ন দেশে চলে যান, আর মুসলমানরা ৯৯%ভাল না বলেন।লক্ষ্য লক্ষ্য টাকা মেরে ভারত চলে যাচ্ছেন তার প্রমাণ দিতে পারি?এদেশের খাবেন আর এদেশের বদনাম করবেন।",Bully
বাইরের দেশে সিটিজেন হওয়ার ইচ্ছা মনে হয় তাই উলটা পালটা বলতেছে!উনিও একই কোম্পানির মাল!,Bully
"এদের ফাঁসির জন্য আন্দোলন করা উচিত,,,,,অথবা দেশ ত্যাগে বাধ্য করা উচিত।",Bully
তুই একটা নষ্টা মাগী,Bully
মাগী তোমারে কাছে পাইলে তোমার ভোদা দিয়া বাংলা বাঁশ ঠুকাইতাম শালির মাগী আমার,Bully
"শালারা মানুষ কে বলদ বাবছো,মাদারচোদ এতোদিন কোথায় ছিলি,এগুলো করতে এতো দেরী হলো কেন,ঐ মহিলা কি তোর মা,নাকি খালা, তোর মা হলে আমি বিশ্বাস করবো,তানাহলে আমি বিশ্বাস করবো না",Bully
মালু বাচচা,Bully
আল্লাহর কাছে তুবা পড়ে মাফ চাও তিনি মাপ করার মালিক।,Bully
"ঠিকাছে স্যার ! আপনার ধারণা নিয়ে আপনি বাঁচুন । আমার আপনার সাথে সাংঘর্ষিক হবার ইচ্ছে নেই । আমি বলেছি দুই রকম কথা ও না বলে প্রথম স্টেটমেন্টের আগে কেনো ভাবেনাই ! আর বলার পর পুরা উল্টা কথার স্ট্যাটাস দিয়ে ও বুঝাইসে ওর মাথায় কিছুনাই । এখানে ধর্ম নাস্তিকতা ক্ষমা চাওয়া এগুলা গৌণ ! যা হোক , পিস !",Bully
"ব্রেইনলেস পোলাপান নাটক সিনেমায় বেশি যাইতেসে , এর প্রমাণ ফেসবুক স্ট্যাটাস দিয়েই দিলো।নিজের স্টেটমেন্ট ডিফেন্ড করতে শেখোনাই তো পাব্লিক মিডিয়ায় মুখ খুলো কেনো ?পাব্লিসিটি সিকিং পোলাপান কোথাকার !",Bully
ও তার মানে তুই ও তোর বাবার ব্যাপারে সন্দিহান???  কারণ তুই তো তোর বাবা মাকে ঐটা করতে দেখিস নাই সালা বেজন্মা,Bully
হোগায় প্রচুর কারেন্ট ...!ভাবছিলাম একটা চোখে সমস্যা ; এখন দেখি পুরো মেশিনেই সমস্যা।জিনিসটাই পরিবর্তন করা লাগবে ;আর ব্যাবহার করা যাবে না।,Bully
"সাফাকে সেফুদার কাছে পাঠিয়ে দাও,,,ট্রস ট্রস মেরে দিলে সব বিশ্বাস হবে",Bully
খাওয়া দাওয়া করেন! শরীরের কি হাল ,Bully
আপনি তো নাস্তিক। বাংলার মাটিতে আপনার মতো নাস্তিক এর বিচার হওয়া দরকার।,Bully
ভুয়া খবর দিয়ে বর্তমান ভোট চুরের খবর বুলাতে চাঁন এস কাজ হঁবে না,Bully
"নাস্তিক,বেদিন",Bully
"তোর ধারনা ছিলো যে,,তুই জারজ সন্তান,,,কারন তুই তো দেখিস নাই তোর বাবা মা কিভাবে তোরে বানাইছে,, সত্যিই তুই জারজ,,এখন মিডিয়ায় ধরা খেয়ে অভিনেত্রী সাজতেছিস শালী??",Bully
"দুনিয়ায় খালি একটা জাত আছে, পরকালে বিশ্বাসী মুসলমান। হিন্দু, খ্রীষ্টান, বৌদ্ধ, জৈন, ইহুদি, পৌত্তলিক, প্রকৃতি পূজারী, অ্যানিমিস্টিক, নাস্তিক, অজ্ঞানবাদী আর কোনো জাতই নাই! হায়রে আ*দা বাঙালি, তসলিমা নাসরিন যখন তোমার ধর্মানুভূতির পুটুতে আঙুল দেয় তখন খারাপ লাগে‌ না? তো কেন একজনের নিজস্বতা নিয়ে এমন করতেছ? সে কাউকে বলেছে পরকালে অবিশ্বাস করতে? কাউকে অবিশ্বাসী হতে বলছে? তোমরাই তোমাদের গালাগালি, মারামারির ধর্মের প্রকাশ ঘটাইতেছ এইখানে।",Bully
আবার কার লগে?,Bully
তোর মুখে জুতার বাড়ি হারামজাদি,Bully
মনে হচ্ছে নিচ দিয়ে ভেতরে কিছু ঢুকে গেছে,Bully
শালার ঘরে শালা তোর আইডির নাম এই কেললা ফতে আর বাকিটা কি বলবো,Bully
আল্লাহ সব গুনাহ মাফ করবেন কিন্তু কাফির ব্যক্তিকে তার গুনাহ কখনো ক্ষমা করবেন না।,Bully
"এই দেশেও শরিয়া আইন চালু হোক। ভবিষ্যতে কোন নাস্তিক যেন, এই ধরনের কথা বলতে না পারে।",Bully
নাস্তিকের জায়গা কোন খানে হবে না‌। তোকে আমরা বর্জন করলাম।,Bully
জাহেদ খান মেন্টাল জাহেদ খান এর মত অভিনেতাদের জন্য বাংলাদেশ এর মুভির এই অবস্তা আর ফারুক খান আরো এক বড় পাগল,Bully
মাগী চুদার টাইম নাই ভাগ!!!  তোর ভোদারে আমার কুত্তা চুদব না।,Bully
সেক্সি <3,Bully
যখন পাছা দিয়া লোহার ডিম ঢুকানো হবে তখন বিশ্বাস করবি পরকাল আছে কিনা।,Bully
তোর মতো নাস্তিক বিশ্বাস না করলেও  কিছু হবে না,Bully
"এ মাদারি খানকিরা পরিক্ষার ১০ ঘন্টাও বাকি নাই ৮ দিনে খালি ১ আর ২ অধ্যায় পড়ছি এখন ৩ নাম্বারডা দেখবার চাচ্ছি পড়বার দে ভাই তোরা,খাতাত কিছু লেখবার না পাইলে,যে মাস্টার খাতা কাটবে অরে সাফারে চুদবার দিলেও আমারে পাশ করি দিবেনা,মুন মাগি দেখো পড়তিছে",Bully
আহ্ ফাক,Bully
আপানার উচু বুক নাভীর নিচের গর্ত না  দেখলে ক্যামনে বুঝবো আপনি বিচিয়ালা আপু নয়?,Bully
নাস্তিকের উৎস কোথায় সেটা খুজে বের করা জরুরি। মেরে আর কত কমাবেন। উৎস ধ্বংশ করতে হবে।,Bully
ওরে  খেলা শুরু,Bully
তুৃমি বাল ছিরা আটি বানছো।দোস কইরা আবার খমা চাও।,Bully
"আপনার নাস্তিকতা আপনার কাছেই সিমাবদ্ধ রাখবেন    এবং আপনি নিজে ঐ ভাবে  চলতে পারেন ও মিডিয়ার    মাধ্যমে মানুষকে বিভ্রান্ত না  করে আপনি প্রতি দিন ২/১  জনকে ডেকে এনে আপনার নাস্তিকতার প্রশিক্ষণ কেন্দ্র   চালু করতে পারেন । এ       ভাবে আপনি আপনার দলেরপরিধি বড় করার চেষ্টা        করতে পারেন ।                তার পর এ ভাবে যখন        আপনি পৃথিবীর সমস্ত        মানুষকে নাস্তিক বানাতে      পারবেন তখন আপনি         আপনার সমস্ত নাস্তিকতা    মিডিয়াতে প্রকাশ করবেন । তাতে কারও কোন আপত্তি   থাকবে না ।                      কিন্তু এখন যেহেতু আপনারাসংখায় কম তাই মানুষের    ধর্ম নিয়ে মিডিয়া গুলোতে    বাঁজে মন্তব্য করবেন না ।    কারণ, মানুষ পাপিষ্ট হয়ে     গেলে পাপ/পূর্ণ বিচার করার ক্ষমতা হারিয়ে ফ্যালে ।       হয়তো আপনিও হরিয়ে       ফেলেছেন ।                     তাই বলে কোটি কোটি        নিস্পাপ মুসলমানরা হারায়  নাই ।                              মানুষ সবাই আপনার মত    নাস্তিক মনের নয়, যে         আপনি যা বলবেন তা মেনে  নেবে ।",Bully
"তখন ওনার বক্তব্য টি স্বাভাবিক জ্ঞান এ দেয়নি,আমার মনে হয়, কি বলতে কি বলে পেলেছে ও হয়তো নিজেও বুঝে উটতে পারেনি।জদি মনের অজান্তেই এ কথা বলে থাকে তাহলে ওনি নাস্তিক হবে না,।আর সিরিয়াস বল্লে অবশ্যই নাস্তিক হয়ে যাবে।সেক্ষেত্রে পূনরায় ইসলাম গ্রহন করতে পারবে।",Bully
সালারে গালি দিতে গিননা হয়,Bully
"বেটা জায়েদ খান,তোকে তো ভিলেন হিসেবে ব্যবহার করা চলে না।দলের দালালী ছাড়,মাঠে অায় কার কত জনপ্রিয়তা বোঝা যাবে। সত্যি কথা হলো হিরো আলম কে যত জন চিনে,জায়েদ নামে কেউ মুভি করে তার ১০০  ভাগের ১০ ভাগ তোকে চিনে না।আবাল জায়েদ",Bully
আমি তোর মা বাবাকে গালি দিবনা..আমি গালি দিবো ঐ সব কন্ডম কোম্পানির মালিকদের....যারা বেশি মুনাফার লোভে কন্ডম গুলো পাতলা করে  তৈরিকরে....আর এইসব পাতলা কন্ডম ছিদ্র দিয়ে  তোদের  মতো কিছু আচোদা শুক্রাণু  ডুকে পরে...,Bully
গোয়া মারা সারা আকাশ ভরা তারা,Bully
"আরে ছ্যাড়ি যেই আল্লাহর বানানো পরকাল তুই বিশ্বাস করছ না,,সেই পরকালের মালিকের কাছে আবার , তকে ছাড়া বাজে ভাষা আক্রমণ করছে তারদের বিচার করার ভার আবার উনি করবে তুই সেটা বিশ্বাস করছ কি করে,,যত্তসব আবুল মার্কা ফালতু মেয়ে,,,,,,,,,,,,,পরকাল লাগবে না এই দুনিয়েই তোর তিলে তিলে গড়া যেই মান/ celebrity হইছিস তা দেখ ধরা রাখতে পারিস নাকি???",Bully
তোরে আফ্রিকান কালা এগুলো দিয়ে ডোকাই দিলে ভলো হবে।নাস্তিক,Bully
বাংলার সুপার ইস্টার এক মাত্র হিরু আলম আমরা জানি জাহিদ খান বাংলা সিনেমার মাগির ব্যবসার দালাল,Bully
শালারে জালিয়ে দেওয়া ওচিদ,Bully
এদের জ্ঞান দাও প্রভু।,Bully
তোগারে মতো নাস্তিক মানুষের উপদেশ চাই না,Bully
ঐ নাস্তিকের জন্মা বেশ্যা নারী।তুই জারজ!বিশ্বাস না হলে মা-বাপকে গিয়ে জিজ্ঞাস কর।,Bully
"নব্য নাস্তিক সাপা কবিরের নাটক দেখা বন্ধ হউক এই বাংলার জমিনে!!অাচ্ছা, তার বাপ-মেয়ের যৌনমিলনে ঐ কুত্তীর জন্ম।এটাও তো দেখে নাই।তাহলে ওনি ওনার দর্শনমতে জারজ।সেটাও হবে বটে।কারণ বেজন্মা ও জারজরাই নাস্তিক হয়।এটা কোরঅান মাজিদেও প্রমাণ অাছে।",Bully
"সবাই রিপুর্ট মারুন,এই নাস্তিকের অাইডি তে।",Bully
"এই রকম কোন ক্ষমা নই।তিনি পরিণত বয়স থেকে পরকালের অবিশ্বাসী, তাই কথাটি খুব সহজেই বললেন।তাকে বলতে হবে,অামার অবিশ্বাস অামি দুর করে স্বজ্ঞানে স্বহস্তে অাবারও ইমান অানতেছি,অামি ইসলামের মৌলিক বিষয়ের উপর বিশ্বাসী।অথচ,ওনি বলেছে,ওনাকে ভুল বোঝা হয়েছে। ওনি যদি ভুল করে থাকে,তাহলে ক্ষমা করে দিতে।অার অামাদের অন্তরে দুঃখ দিতে বলে নাই।জাস্ট ওনি ওনারটা বলেছে। এটা কি রকম কথা।এটাও প্রমাণ করে ওনার নাস্তিকতা কাউকে ছোট করার জন্য নই।কেবল এটাই ওনার দর্শন।সুতরাং ওনি এখনও মুরতাদ হিসেবে গণ্য।স্পষ্টভাবে বলতে হবে।বলতে হবে,অামি এতদিন ধর্ম নিয়ে ভুল বিশ্বাসে ছিলাম।অামি অাল্লাহর কাছে তাওবা করে ইমান নবায়ন করতেছি। এখন ওনি যেটা করছে,তা হল সমালোচনা দামাছাপা দিতে।ভক্তদের অাবারও অাকর্ষণ করতে।ভক্তদের মন ডাইভার্ট করতে তার প্রতি।কারণ ওনি ডাউন হতেই চলেছে।সাপা কবির,হয়ে যাবে ফকির।",Bully
"এই রকম কোন ক্ষমা নই।তিনি পরিণত বয়স থেকে পরকালের অবিশ্বাসী, তাই কথাটি খুব সহজেই বললেন।তাকে বলতে হবে,অামার অবিশ্বাস অামি দুর করে স্বজ্ঞানে স্বহস্তে অাবারও ইমান অানতেছি,অামি ইসলামের মৌলিক বিষয়ের উপর বিশ্বাসী।অথচ,ওনি বলেছে,ওনাকে ভুল বোঝা হয়েছে। ওনি যদি ভুল করে থাকে,তাহলে ক্ষমা করে দিতে।এটা কি রকম কথা।স্পষ্টভাবে বলতে হবে।বলতে হবে,অামি এতদিন ধর্ম নিয়ে ভুল বিশ্বাসে ছিলাম।অামি অাল্লাহর কাছে তাওবা করে ইমান নবায়ন করতেছি। এখন ওনি যেটা করছে,তা হল সমালোচনা দামাছাপা দিতে।ভক্তদের অাবারও অাকর্ষণ করতে।ভক্তদের মন ডাইভার্ট করতে তার প্রতি।কারণ ওনি ডাউন হতেই চলেছে।সাপা কবির,হয়ে যাবে ফকির।",Bully
"বক্তব্য পরিহার করে,জনসম্মুখে অাল্লাহর কাছে তাওবা কর,নাহয় তুর অবস্থা তসলিমা নাসরিনের মত হবে।",Bully
"জানালা লাগান ফ্লিজ! বাহিরে বিদ্যুৎ চমকাচ্চে,, চাচা সৃজিত ঘুমাচ্ছে",Bully
বাংলা কোন ছবি ত দেখি না। ।বুকা চুদা দেন এত অংকার কেন বুজি  না।,Bully
ভাইরে তোকে তো দেখতে বানরের মতো লাগছে হিরো আলম তো ভালোই আছেই,Bully
"সাফা কবির ইস নট সাফা, সি ইস চুতমারানি নাস্তিক, তুর বাপে যে তুরে জন্ম দিছে তুই দেখচিস তাহলে তুই তুর বাপরে বিশ্বাস করস না।",Bully
সে তো একটা ডিজিটাল নাস্তিক ...........প্রথমআলো ভাল মানুষ খুঁজে পায় না আর।,Bully
"ও কি ওর বাবা মার নাম জানে?না জানুক বিশ্বাস করে। কারন ছোটবেলা থেকেই তো ওকে শিখানো হইছে কে ওর বাবা কে ওর মা ইত্যাদি ইত্যাদি। যাই হোক ও যা দেখে না, তা ও বিশ্বাস করে না, ও কে ওর বাবা মা কি দেখালো কি শিখালো,ওর কি দোষ, অামার মনে হয় ও ওর বাবা মায়ের পাপের জন্ম।",Bully
লুচ্চা,Bully
ওর মুখে থুথু মার,Bully
তোরে জিবনের জন্য তালাক দিলামনাস্তিকের বাচ্চা নাস্তিক,Bully
এইসকল নতুন নাস্তিককে পাথর মেরে হত্যা করা হোক।,Bully
এইসকল নতুন নাস্তিকদের পাথর মেরে হত্যা করা হোক।,Bully
কাফির।,Bully
আল্লাহপাক জেনে শুনেই তোকে জাহান্নামে দিবেন... তোর মা বাপ বোন সব নাস্তিক.....তুই মাগি ইংলিশ রোডের জন্ম,Bully
তুই আসলে একটা মাগি,Bully
"আসল কথা হলো,,, প্রত্যেকটা  সন্তানেই ফিতরাতের(ইসলাম)ওপর জম্মগ্রহণ করে,,,,, তারপর তার পিতা মাতা'ই তাকে ইহুদী খৃষ্টান,,, নাস্তিক বানায়। রাসূল সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন , তোমাদের কেউ স্ত্রীর সঙ্গে সঙ্গত হতে চাইলে,, আল্লাহর নামে,,,হে আল্লাহ ! আপনি আমাদের কে শয়তান থেকে দুরে রাখুন,,, তারপর তাদের এ মিলনের মাঝে যদি কোন সন্তান নির্ধারিত থাকে,,,, তাহলে শয়তান এ সন্তানকে কোন ক্ষতি করতে পারবে না ,,,,, হাদীস বুখারী,,৬৩৮৮।তাহলে এ কথা থেকে বুঝা যায়,,,,সাফা কবির,,,এর মা বাবা যখন সঙ্গত হয়েছিল,,,তখন মহান আল্লাহ কাছে শয়তান থেকে ফানা চাই নি,,,,,, তাই সাফা কবির কে শয়তানে ধরছে,,,,,,,,,,,।",Bully
"জীবনের একটা ভালো কাজ করছেন যেই বাহ্ করলো,,, ঘরের আগুন না শুধু এদের চৌদ্দ গুস্টি সহ আগুন দেওয়ার দরকার,,, আবদুল করিম একজন নেশা খোর ইয়াবা খোর ভন্ড,,,,, নাস্তিক, তাহাও আবার মুর্খ নাস্তিক রনেশ ঠাকুর ছিল আরেক ইয়াবা খোর ভন্ড তাই আমরা ধিক্কার জানাই এই সমস্ত বাউল নামের ভন্ডদের",Bully
"লিংক সাফা কবির থেকে আছে,,,যা ওর কাছ থেকে লিংক খোজ...!!!",Bully
"একদিন তাকে নিয়ে ঘুমের মধ্যে স্বপ্নদোষ হয়ে যাচ্ছিলো,পরে ঘুম ভেঙে গেলো এর পরে আর কিছু করি নাই,কোপাল ভালো এমন বাজে জিনিশ নাস্তিক  কে কিছু করি নাই।",Bully
নুনুবেল তামাশা,Bully
"নাস্তিকের কোন ক্ষমা নেই,আর কোন মুমিনের পক্ষে পরকালে অবিশ্বাস আছে এ কথা কখনোই মুখে আনা তো দূরের কথা ভাবতেও ভয় পাবে, যা শুধু তোমার মতো নাস্তিকদের দ্বারাই সম্ভব",Bully
এ মাগি আবার মানুষ নিরাপদে থাকতে বলে কেন!!!! এতো নিজে আল্লাহকে স্বীকার করে না,Bully
ওরে জুতা মারো,Bully
বাংলার জমিনে কোনো নাস্তিকের ঠাঁই নেই.! এটা ইখতিয়ার উদ্দীন মুহাম্মদ বীন বখতিয়ার খলজীর জমিন! এটা শাহজালালের জমিন! এটা কাজী নজরুলের জমিন! এটা রবীন্দ্রনাথের নয়.!,Bully
যে আল্লাহকে বিশ্বাস করেন না সেই আল্লাকে ফেসবুক প্রোফাইল হ্যাক জন্য বিচার দিচ্ছেন??হাস্যকর অসম্ভব রকমের হাস্যকর!!!,Bully
"এসব জায়গাতে কমেন্ট কোরতে চাই না,মেয়েরা যদি লুইচ্চা ভাবে",Bully
কমেন্ট করতে নয় পড়তে এসেছি।#মানভোদা_এখনো_বেচে_আছে ভাউ,Bully
এখন কত সুন্দর লাগে।ব্যারা পেন্টি পড়া বাদ দাও,Bully
নগদে পল্টি??? এটাই নাস্তিকীয় বৈশিষ্ট্য .. পরকাল দেখেনি তাই বিশ্বাস করে না... আল্লাহ বিশ্বাস করলো কেমনে?? তার কথায় বিশ্বাস করবেন না.. আইডি ফিরে পাওয়ার ধান্দা...,Bully
ঠুটের দিকে তাকালে মনে ১০০ সিগারেট একসাথে খেয়ে লাইভে আসছে।,Bully
পাগলের প্রলাপ।,Bully
তোমাকে খাবো নীরবে!,Bully
গানটা গাওয়ার সময় সিউর কোনো কিছু সেবন করা হইছিলআর গানের বাজেট তো মাশাল্লাহ। গুলিস্তানের ২০ টাকার মাস্ক ব্যবহার করা হইছে  with lifeboy handwashদেশের মানুষ আর কিছু বুঝুক বা না বুঝুক এটা সিউর বুঝবে যে তামাশা গানটা করা হয়েছে করোনা ভাইরাস থেকে সতর্ক থাকার জন্য।#stay_home#stay_safe#stay_tamasha ,Bully
ঢেলে দেওয়া হয়ে গেছে,Bully
এই নাস্তিকের ফেন্ডলিস্টে যারা লাইক দিয়ে যুক্ত আছেন তাদের কে আমি অনুরোধ করব ভাই নিজ দাইত্তে নাস্তিকের পেজ থেকে লাইক টা উঠিয়ে নি।,Bully
"এই নাস্তিকের বেচে থাকার কোনো অধিকার নাই,কিছু একটা হওয়া উচিত।",Bully
"খানকি মাগি যদি আমার সামনে পরে কখনো, আমি কসম করে বলছি ওরে জোতা দিয়ে একটা বারি দিলেও দিমু।এতে যদি আমার জেল হয় হবে।কোনো নাস্তিকের এই বাংলাদেশে জায়গা নাই।",Bully
দেশে কি আর পাগল নাই।।। ফালতু সব।।,Bully
কেন আজ এতো শিহরিত হলাম তোমার কথায়। এটি কি একটি চাপা ছিলো না।যেমনে আল্লাহর কাছে ক্ষমা চাও তাতে তো মনে হয় নাস্তিক বংশধররাও এরকম ভাবে কালিমা না পরে আল্লাহর কাছে ক্ষমা চায় এখন আশল বিষয় হলো তাদের কি আল্লাহ মাফ করবে। তাদের কে আল্লাহ মাফ করতে পারে কিন্তু তোমার মতো মুসলিম  নাস্তিক মানুষ কে ক্ষমা করবে না বুঝলা এর থেকে তুমি মইরা চিৎ হয়ে যাও । নাস্তিক মেয়ে আবার ভাব দেখাইয়া পোস্ট করো মনে হয় উনি বিশাল বড় জানলেওয়ালা ওনাকে আল্লাহ তায়ালা মাফ করবে । আসায় বসে থাক আর মানুষ দের গালি খা। ছি ছি ছি -সাফা কবির,Bully
আমদের ত পুলিশে গুলি করে মেরে ফেলছি,Bully
তোর মতো খানকির জন্য আজকে বাংলাদেশের এই অবস্থা। তোদের কারণে বাংলাদেশ আজকে আল্লাহ গজব হয়তেছে  নাস্তিক এর বাচ্চা। আল্লাহ কাছে মাফচা,Bully
লটিপটি,Bully
তাহলে সে তার মা ও বোনের সাথে সেক্স করতে পারবে,Bully
এতো সাহস কথায় পায় এই শয়তান গুলি,Bully
লুচ্চা কবিস নিসা।জায়েদ কান কিডা।আজ হিরো আলম ভাইর মুখে শুনলাম তার নাম।জায়েদ ও নায়ক নাকি ওতো হিজরা জায়েদ।,Bully
